Row ID,Order Date,Customer ID,Customer Name,Gender,Segment,Product ID,Category,Sub Category,Product Name,Quantity,Price per Unit
4545,2022-01-16,CUST-1463,Rachna Bhat,Female,Consumer,PROD-443,Office Supplies,Storage,Storage Bin,7,NA
652,2022-06-30,CUST-9081,Sunil Choudhary,Male,Home Office,PROD-369,Furniture,Chairs,Folding Chair,2,7265.66
9473,2024-11-18,CUST-5177,Anil Nair,Male,Corporate,PROD-124,Technology,Accessories,Headphones,4,6142.8
1530,2022-07-22,CUST-4790,Karan Mehta,Male,Corporate,PROD-103,Furniture,Tables,Folding Table,4,3686.68
3869,2023-08-31,CUST-7547,Sanjay Gupta,Male,,PROD-354,Technology,Phones,Desk Phone,5,2968.87
1075,26/1/3020,CUST-3065,,Female,,PROD-101,Technology,Phones,Smartphone,6,6325.76
3148,2020-10-30,CUST-5025,Sunil Choudhary,Male,Consumer,PROD-801,Office Supplies,Binders,Ring Binder,2,₹1138.55
3802,2020-07-15,CUST-5266,Divya Menon,Female,Consumer,PROD-475,Technology,Laptops,Gaming Laptop,1,6923.29
9939,9/2/3025,CUST-1445,Deepa Nair,Female,,PROD-243,Furniture,Tables,Office Desk,2,2960.55
609,2024-05-01,CUST-2322,Rajesh Sharma,Male,Consumer,PROD-397,Furniture,Chairs,Mesh Chair,6,1921.81
5422,2020-04-06,CUST-2645,Tarun Mishra,Male,,PROD-170,Office Supplies,Storage,Storage Bin,6,127.26
6096,20-07-2021,CUST-6723,Sonal Mishra,Female,Home Office,PROD-475,Office Supplies,Storage,Storage Bin,8,5714.1
4250,2022-01-22,CUST-7668,Neha Gupta,Female,,PROD-878,Office Supplies,Paper,Sticky Notes,7,459.21
8232,2023-02-22,CUST-2985,Kishore Shetty,Male,Corporate,PROD-605,Technology,Copiers,Inkjet Copier,3,6253.91
2799,2024-04-06,CUST-2275,Priyanka Sinha,Female,,PROD-165,Furniture,Tables,Conference Table,8,5205.63
1780,19/2/3025,CUST-8465,Sonia Rao,Female,Home Office,PROD-206,Technology,Copiers,Inkjet Copier,3,673.49
1944,18/4/3022,CUST-2441,Priyanka Sinha,Female,Corporate,PROD-134,Technology,Copiers,Laser Copier,10,656.22
9597,2023/05/05,CUST-9940,Kavita Joshi,Female,Consumer,PROD-250,Technology,Accessories,Headphones,2,1129.41
4828,2023-10-10,CUST-3830,Nisha Verma,Female,Home Office,PROD-798,Office Supplies,Storage,,4,4376.85
9516,2021-09-07,CUST-1350,Aditya Ghosh,Male,Corporate,PROD-708,Furniture,Tables,Office Desk,9,5356.8
8186,2021-07-26,CUST-3850,Aarti Kumar,Female,Consumer,PROD-457,Furniture,Chairs,Folding Chair,9,502.3
3984,2021/08/30,CUST-2524,Anjali Sharma,Female,Corporate,PROD-432,Furniture,Chairs,Ergonomic Chair,4,3755.41
1771,2023-09-29,CUST-3820,Amit Sharma,Male,,PROD-734,Technology,Copiers,Inkjet Copier,5,4889.54
2866,2023-12-28,CUST-4948,Shivam Chauhan,Male,Home Office,PROD-508,Office Supplies,Writing,Ballpoint Pen,3,5998.28
6532,2024-07-03,CUST-4766,Pooja Patel,Female,Home Office,PROD-520,Technology,Accessories,Mouse,8,2086.16
5163,2025-01-10,CUST-6368,Priyanka Sinha,Female,,PROD-585,Technology,Accessories,Mouse,2,5909.0
8702,2020-06-28,CUST-5872,Mohammed Khan,Male,Home Office,PROD-197,Furniture,Bookcases,Metal Shelf,6,2993.05
3419,2022-03-13,CUST-6668,Tarun Mishra,Male,Consumer,PROD-780,Technology,Laptops,Gaming Laptop,7,4724.51
2463,05-05-2024,CUST-8543,Bhavika Patel,Female,,PROD-640,Office Supplies,Paper,Sticky Notes,2,6604.24
10105,13-05-2022,CUST-9293,Manish Desai ,Male,,PROD-112,Technology,Laptops,Ultrabook Laptop,10,1259.34
10168,2022-06-01,CUST-4781,Aditya Ghosh ,Male,,PROD-273,Technology,Copiers,Laser Copier,3,679.07
3803,2022-11-10,CUST-8922,Bhavna Mehta,Female,,PROD-895,Technology,Accessories,Mouse,6,5831.06
9292,2021-05-27,CUST-1190,Karan Mehta,Male,Corporate,PROD-202,Technology,Phones,Desk Phone,five,5505.8
6600,2024-09-14,CUST-4979,Sachin Yadav,Male,,PROD-982,Furniture,Chairs,Mesh Chair,6,3335.83
8355,2025-04-02,CUST-4994,Amit Sharma,Male,Home Office,PROD-636,Technology,Accessories,Mouse,2,4863.53
5574,2022-03-31,CUST-8224,Sanjay Gupta,Male,,PROD-692,Office Supplies,Storage,File Box,4,4715.63
716,2020-02-09,CUST-8799,Pooja Patel,Female,Consumer,PROD-302,Furniture,Bookcases,Corner Shelf,4,4517.33
3212,2025-01-11,CUST-1008,Divya Menon,Female,Consumer,PROD-206,Office Supplies,Writing,Ballpoint Pen,3,270.11
415,2025-01-29,CUST-8861,Bhavika Patel,Female,,PROD-564,Office Supplies,Storage,Desk Organizer,1,₹2520.99
6936,2023-07-19,CUST-1380,Ila Rao,Female,Home Office,PROD-418,Technology,Accessories,Charger,5,"5,644.80"
2994,29-06-2023,CUST-9043,Sonia Rao,Female,,PROD-840,Furniture,Chairs,Ergonomic Chair,4,2294.63
7977,2025-09-17,CUST-6309,Sunil Choudhary,Male,,PROD-847,Technology,Accessories,Mouse,9,6025.1
7983,2021-12-12,CUST-5723,Rohit Kapoor,Male,Consumer,PROD-325,Technology,Copiers,Inkjet Copier,8,1646.06
3128,2025-08-13,CUST-4083,Nisha Verma,Female,Home Office,PROD-158,Technology,Phones,Cordless Phone,10,639.21
1828,2025-05-03,CUST-7343,Kavita Joshi,Female,Home Office,PROD-538,Office Supplies,Storage,Storage Bin,3,6277.15
4590,2020-02-07,CUST-7340,Priya Iyer,Female,,PROD-568,Furniture,Bookcases,Wooden Bookcase,4,6685.83
9319,2024-04-07,CUST-1515,Rahul Patel,Male,,PROD-102,Technology,Laptops,Gaming Laptop,1,2668.31
7110,2022-02-04,CUST-1898,Amit Sharma,Male,Home Office,PROD-515,Furniture,Tables,Folding Table,6,5477.46
6947,2023-10-27,CUST-1518,Aarti Kumar,Female,,PROD-723,Office Supplies,Paper,Sticky Notes,6,NA
8739,2022-02-14,CUST-7393,Bhavika Patel,Female,Corporate,PROD-463,Furniture,Chairs,Folding Chair,1,6499.72
9606,2021-02-15,CUST-7831,Rachna Bhat,Female,Home Office,PROD-967,Technology,Laptops,Ultrabook Laptop,2,3207.3
891,2021-01-24,CUST-2524,Prashant Joshi,Male,Home Office,PROD-990,Furniture,Bookcases,Corner Shelf,10,6397.91
8362,2025-07-27,CUST-7363,Rachna Bhat,Female,,PROD-595,Technology,Accessories,Mouse,2,4989.23
6893,2025-06-25,CUST-3157,Aditya Ghosh,Male,Home Office,PROD-652,Furniture,Bookcases,Corner Shelf,10,510.84
7786,2022-08-02,CUST-3162,Rakesh Rao,Male,,PROD-421,Office Supplies,Paper,Printer Paper,3,1986.15
2546,2021-09-05,CUST-3057,Pooja Patel,Female,Consumer,PROD-130,Office Supplies,Writing,Fountain Pen,4,484.19
9873,2025-09-15,CUST-2162,,Female,,PROD-223,Office Supplies,Paper,Printer Paper,4,6045.36
3935,2024-09-09,CUST-6428,Nitin Kulkarni,Male,Consumer,PROD-594,Furniture,Bookcases,Wooden Bookcase,4,2045.12
9056,17/5/3022,CUST-3764,Kumari Rani,Female,Corporate,PROD-528,Furniture,Tables,Folding Table,2,"5,060.42"
8042,2021-10-08,CUST-7316,Bhavika Patel,Female,,PROD-774,Technology,Phones,Cordless Phone,3,7389.97
5317,2020-08-25,CUST-5980,Shreya Kapoor,Female,,PROD-748,Office Supplies,Paper,Notebook,6,1073.97
7827,2020-11-27,CUST-9168,Sangeeta Choudhary,Female,,PROD-467,Furniture,Chairs,Executive Chair,2,825.82
8125,2023-11-18,CUST-6929,Rahul Patel,Male,,PROD-337,Furniture,Bookcases,Wooden Bookcase,4,895.8
3088,2025-02-25,CUST-7304,Pooja Patel,Female,Consumer,PROD-172,Technology,Copiers,Laser Copier,9,2687.37
6866,2023-03-16,CUST-9089,Meera Desai,Female,Corporate,PROD-760,Office Supplies,Paper,Notebook,3,6937.12
3828,2023/09/02,CUST-9703,Meera Desai,Female,Consumer,PROD-209,Furniture,Chairs,Ergonomic Chair,6,NA
2519,2024/08/21,CUST-5667,Bhavna Mehta,Female,Home Office,PROD-106,Furniture,Chairs,Ergonomic Chair,4,695.08
2386,03-03-2020,CUST-3769,Amrita Ghosh,Female,Corporate,PROD-413,Technology,Copiers,Inkjet Copier,1,3339.19
8759,9/7/3024,CUST-4729,Karan Mehta,Male,Home Office,PROD-482,Office Supplies,Writing,Fountain Pen,8,2635.12
3222,2024-07-03,CUST-2446,Amit Sharma,Male,Home Office,PROD-714,Furniture,Bookcases,Corner Shelf,1,1798.94
8897,2024-08-13,CUST-5214,Rohit Kapoor,Male,,PROD-334,Furniture,Bookcases,Wooden Bookcase,10,1982.89
2674,2021-07-22,CUST-4067,Sunita Jadhav,Female,,PROD-613,Technology,Laptops,Gaming Laptop,8,2747.4
9598,2023-02-15,CUST-2488,Nitin Kulkarni,Male,,PROD-579,Technology,Copiers,Inkjet Copier,5,2779.46
2303,13-11-2023,CUST-3423,Amrita Ghosh,Female,Corporate,PROD-259,Office Supplies,Writing,Ballpoint Pen,9,924.74
7472,2020-11-05,CUST-6326,Mohammed Khan,Male,,PROD-313,Technology,Copiers,Inkjet Copier,4,3997.5
8141,2021-05-16,CUST-8874,Nitin Kulkarni,Male,Corporate,PROD-861,Technology,Phones,Desk Phone,2,4829.44
4934,2020-12-07,CUST-3164,Prashant Joshi,Male,,PROD-768,Furniture,Chairs,Mesh Chair,9,6012.33
9428,2023-10-07,CUST-1757,Priya Iyer,Female,,PROD-615,Technology,Accessories,Mouse,7,1777.25
4880,2024-06-29,CUST-7228,Bhavna Mehta,Female,,PROD-431,Technology,Accessories,Headphones,1,7400.27
284,2023/05/29,CUST-7814,Suresh Reddy,Male,Corporate,PROD-941,Technology,Phones,Cordless Phone,5,4002.98
592,24-02-2021,CUST-7444,Fatima Khan,Female,Consumer,PROD-405,Office Supplies,Writing,Fountain Pen,2,6334.84
5349,4/1/3024,CUST-7812,Nandini Shetty,Female,Consumer,PROD-944,Technology,Phones,Cordless Phone,4,767.39
7612,2024-02-13,CUST-7892,Latha Pillai,Female,Home Office,PROD-938,Technology,Accessories,Mouse,5,1698.97
4562,2025-05-24,CUST-1323,Ila Rao,Female,Home Office,PROD-844,Furniture,Bookcases,Corner Shelf,10,361.58
1274,unknown,CUST-3828,Sonia Rao,Female,Home Office,PROD-287,Technology,Phones,Smartphone,9,1436.38
3862,2022-04-22,CUST-9509,Karan Mehta,Male,,PROD-869,Office Supplies,Storage,Desk Organizer,5,4565.41
3111,2022-03-13,CUST-6064,Neha Gupta,Female,,PROD-610,Technology,Accessories,Headphones,4,5870.38
5296,14-07-2022,CUST-3485,Rohit Kapoor,Male,,PROD-399,Office Supplies,Binders,Ring Binder,1,₹3600.71
3403,2022/07/07,CUST-7741,Ajay Deshmukh,Male,,PROD-693,Technology,Copiers,Laser Copier,9,6313.28
9906,2021-06-14,CUST-6123,Vikram Iyer,Male,Consumer,PROD-900,Technology,Phones,Cordless Phone,6,5667.58
9750,2024-05-04,CUST-6756,Ravi Kumar,Male,,PROD-526,Furniture,Tables,Office Desk,3,3585.24
1475,2020-07-31,CUST-3319,Sanjay Gupta,Male,,PROD-833,Technology,Accessories,Mouse,5,5087.88
9317,13/3/3023,CUST-4817,Arjun Singh,Male,Consumer,PROD-854,,Bookcases,Metal Shelf,1,6314.21
7603,2023-06-19,CUST-9874,Ravi Kumar,Male,Home Office,PROD-269,Furniture,Bookcases,Corner Shelf,8,3478.65
7113,2024-05-14,CUST-7841,Pallavi Kulkarni,Female,Corporate,PROD-569,Office Supplies,Paper,Printer Paper,9,4448.75
9729,2021-10-06,CUST-4285,Rahul Patel,Male,Consumer,PROD-112,Technology,Copiers,Inkjet Copier,1,1997.24
7048,2024-11-24,CUST-9065,Aarti Kumar,Female,Consumer,PROD-117,Technology,Copiers,Inkjet Copier,6,6568.38
5137,2024-12-15,CUST-3961,Amitabh Sinha,Male,,PROD-211,Furniture,Bookcases,Metal Shelf,2,883.7
1142,2024-08-08,CUST-3583,Amrita Ghosh,Female,Corporate,PROD-254,Office Supplies,Storage,File Box,2,2470.16
3841,2024/08/12,CUST-8436,Sunil Choudhary,Male,,PROD-191,Furniture,Tables,Folding Table,10,4565.48
4522,2024-12-12,CUST-2038,Pooja Patel,Female,Consumer,PROD-296,Technology,Copiers,Inkjet Copier,5,4211.68
3484,2021-12-08,CUST-9520,Sanjay Gupta,Male,Corporate,PROD-875,Office Supplies,Storage,Desk Organizer,1,"2,330.94"
1715,2020-07-28,CUST-9388,Amit Sharma,Male,,PROD-243,Office Supplies,Paper,Sticky Notes,5,5020.12
633,2024-04-21,CUST-1553,Ravi Kumar,Male,,PROD-376,Technology,Laptops,Gaming Laptop,2,518.42
9954,2021-05-10,CUST-9947,Yogesh Patil,Male,,PROD-894,Technology,Copiers,Inkjet Copier,6,2375.3
9053,25-11-2024,CUST-9508,Sangeeta Choudhary,Female,Consumer,PROD-321,Technology,Phones,Desk Phone,6,431.01
1989,2023-08-17,CUST-7750,Priya Iyer,Female,Corporate,PROD-393,Office Supplies,Paper,Notebook,3,2316.52
553,2025-05-13,CUST-3435,,Male,Consumer,PROD-896,Office Supplies,Paper,Notebook,3,2975.2
10005,28-01-2023,CUST-6351,Sangeeta Choudhary ,Female,Home Office,PROD-731,Technology,Laptops,Ultrabook Laptop,5,3140.05
3728,2021-06-06,CUST-1188,Pallavi Kulkarni,Female,,PROD-870,Technology,Copiers,Inkjet Copier,8,₹2204.79
4084,2024-09-30,CUST-3965,Sonal Mishra,Female,Consumer,PROD-791,Office Supplies,Writing,Ballpoint Pen,1,NA
7642,2022-07-05,CUST-3459,Akhilesh Verma,Male,,PROD-329,Furniture,Chairs,Executive Chair,9,3815.62
9829,unknown,CUST-4336,,Female,Corporate,PROD-519,Office Supplies,Paper,Notebook,10,₹6685.20
9417,2021/05/24,CUST-3846,Suresh Reddy,Male,,PROD-308,Technology,Laptops,Ultrabook Laptop,10,6463.47
1877,2025-02-13,CUST-1189,Sneha Reddy,Female,,PROD-704,Office Supplies,Storage,Desk Organizer,1,NA
9131,2023-01-05,CUST-1622,Sonal Mishra,Female,Home Office,PROD-677,Office Supplies,Paper,Sticky Notes,3,1005.29
3654,2024-11-06,CUST-4936,Pallavi Kulkarni,Female,Home Office,PROD-889,Office Supplies,Writing,Marker,6,691.0
6999,2023-07-01,CUST-2846,,Male,Consumer,PROD-911,Furniture,Bookcases,Metal Shelf,4,"1,181.29"
5123,2025-06-24,CUST-5824,Ritu Singh,Female,,PROD-417,Technology,Copiers,Laser Copier,7,2109.85
2363,2020-12-31,CUST-1080,Fatima Khan,Female,,PROD-296,Technology,Phones,Smartphone,2,7003.56
4699,2021/02/14,CUST-6462,Sneha Reddy,Female,Corporate,PROD-149,Furniture,Chairs,Executive Chair,9,4137.57
2621,2022-05-06,CUST-6607,,Female,,PROD-800,Furniture,Bookcases,Wooden Bookcase,1,1856.22
6001,2022-11-05,CUST-9684,Ajay Deshmukh,Male,,PROD-924,Furniture,Chairs,Mesh Chair,10,618.51
3094,15/4/3023,CUST-8664,Sunil Choudhary,Male,,PROD-499,Technology,Accessories,Mouse,7,132.09
5432,12/2/3021,CUST-4189,Tanya Kapoor,Female,Consumer,PROD-218,Technology,Phones,Desk Phone,2,2528.17
3065,2024-11-10,CUST-4526,Kishore Shetty,Male,Consumer,PROD-437,Technology,Copiers,Laser Copier,10,1802.97
493,2022-09-30,CUST-4348,Harish Bhat,Male,,PROD-341,Office Supplies,Binders,View Binder,8,2387.61
2745,2022-11-05,CUST-4810,Priyanka Sinha,Female,,PROD-688,Office Supplies,Writing,Ballpoint Pen,9,6635.58
5588,2025-08-28,CUST-2849,,Female,,PROD-194,Office Supplies,Storage,Desk Organizer,3,NA
6580,25/9/3023,CUST-6550,Kishore Shetty,Male,Home Office,PROD-635,Office Supplies,Writing,Fountain Pen,2,4506.25
2051,07-03-2022,CUST-6917,Yogesh Patil,Male,,PROD-465,Technology,Accessories,Headphones,1,₹2719.02
4581,2022-06-11,CUST-5279,Sneha Reddy,Female,,PROD-146,Furniture,Bookcases,Corner Shelf,2,3291.48
5335,2023-02-09,CUST-8877,Sachin Yadav,Male,Home Office,PROD-410,Technology,Laptops,Ultrabook Laptop,10,6379.4
5367,2024-11-29,CUST-1658,Rachna Bhat,Female,Corporate,PROD-266,Furniture,Tables,Conference Table,8,243.87
155,2024-08-12,CUST-5794,Anil Nair,Male,Home Office,PROD-396,Office Supplies,Storage,Desk Organizer,2,1081.75
7204,2020-06-20,CUST-8070,Tarun Mishra,Male,Consumer,PROD-509,Technology,Phones,Smartphone,4,3076.77
4688,2022-05-18,CUST-1277,Akhilesh Verma,Male,Corporate,PROD-111,Furniture,Bookcases,Wooden Bookcase,1,2452.35
2391,2020-02-29,CUST-4460,Amrita Ghosh,Female,Home Office,PROD-128,Technology,Phones,Cordless Phone,10,"1,093.16"
7483,2020-06-30,CUST-6907,Sonal Mishra,Female,Corporate,PROD-245,Office Supplies,Writing,Marker,3,5052.66
7172,2023-07-07,CUST-7115,Ajay Deshmukh,Male,Home Office,PROD-738,Furniture,Chairs,Mesh Chair,1,1220.71
301,2022-08-09,CUST-2749,Neha Gupta,Female,Consumer,PROD-234,Furniture,Chairs,Folding Chair,10,4285.29
2173,20/1/3022,CUST-6693,Madhuri Nair,Female,Home Office,PROD-265,Technology,Phones,Desk Phone,4,2960.96
10070,2020-10-22,CUST-2215,Sunita Jadhav ,Female,,PROD-732,Furniture,Chairs,Ergonomic Chair,1,1326.09
2460,2020-06-13,CUST-1094,,Male,Corporate,PROD-124,Technology,Accessories,Charger,7,3258.4
1574,2021-01-04,CUST-7365,Kishore Shetty,Male,,PROD-485,Furniture,Tables,Office Desk,5,3424.17
1597,2022-08-04,CUST-4584,Kavita Joshi,Female,Corporate,PROD-591,Technology,Copiers,Inkjet Copier,10,NA
7037,03-06-2021,CUST-4999,,Female,,PROD-883,Office Supplies,Binders,Ring Binder,5,4395.62
5955,2024-05-08,CUST-4392,Deepak Kumar,Male,Consumer,PROD-105,Office Supplies,Paper,Notebook,1,3773.66
7686,2022-03-07,CUST-2803,Anil Nair,Male,,PROD-653,Technology,Phones,Smartphone,10,6264.92
9752,2022-11-10,CUST-3033,Fatima Khan,Female,Home Office,PROD-632,Furniture,Bookcases,Corner Shelf,2,7179.78
2886,2022-05-01,CUST-5410,Nitin Kulkarni,Male,Home Office,PROD-163,Furniture,Bookcases,Metal Shelf,10,3718.83
10186,2025-04-02,CUST-6262,Sachin Yadav ,Male,,PROD-319,Office Supplies,Storage,Storage Bin,3,4200.99
4734,2024-01-24,CUST-9568,Rohit Kapoor,Male,,PROD-468,Furniture,Tables,Office Desk,9,4237.46
2581,2021-10-14,CUST-5923,Amit Sharma,Male,Consumer,PROD-933,Office Supplies,Writing,Ballpoint Pen,2,2604.4
3563,2020/01/16,CUST-1765,Meera Desai,Female,Corporate,PROD-223,Furniture,Bookcases,Corner Shelf,2,₹4477.83
4440,2021-10-13,CUST-1692,Priyanka Sinha,Female,Home Office,PROD-854,Office Supplies,Paper,Printer Paper,10,231.21
466,2021-07-16,CUST-5029,Anil Nair,Male,Consumer,PROD-282,Furniture,Chairs,Executive Chair,5,₹6836.57
8040,2023-03-16,CUST-1059,Rahul Patel,Male,,PROD-554,Furniture,Bookcases,Corner Shelf,10,6532.68
7474,14-05-2022,CUST-5075,Karan Mehta,Male,,PROD-356,Office Supplies,Binders,Ring Binder,7,₹1224.07
5600,2020-09-28,CUST-2431,Ravi Kumar,Male,Corporate,PROD-110,Office Supplies,Paper,Printer Paper,9,"6,762.03"
4856,2021/01/23,CUST-4976,Ajay Deshmukh,Male,Consumer,PROD-888,Furniture,Chairs,Ergonomic Chair,10,6811.82
8244,2023-04-14,CUST-5259,Meera Desai,Female,Corporate,PROD-281,Furniture,Tables,Office Desk,4,97.02
4932,2022-12-23,CUST-9689,Amrita Ghosh,Female,Corporate,PROD-914,Office Supplies,Storage,Desk Organizer,4,₹4266.12
6230,2022-09-01,CUST-8509,Nandini Shetty,Female,Home Office,PROD-834,Furniture,Chairs,Mesh Chair,6,955.91
1187,2023-12-17,CUST-2292,Neha Gupta,Female,,PROD-322,Office Supplies,Storage,Desk Organizer,five,3052.0
7160,2024/08/20,CUST-1485,Bhavna Mehta,Female,Consumer,PROD-833,Technology,Laptops,Ultrabook Laptop,3,1708.44
2558,2021-11-01,CUST-4345,Sunil Choudhary,Male,,PROD-316,Office Supplies,Writing,Marker,2,270.28
2618,2023-07-15,CUST-6198,Mohammed Khan,Male,,PROD-118,Technology,Accessories,Keyboard,1,5704.73
164,25-10-2020,CUST-3162,Suresh Reddy,Male,Consumer,PROD-496,Office Supplies,Writing,Fountain Pen,9,5145.84
5739,2024-05-13,CUST-4688,Mohammed Khan,Male,Consumer,PROD-910,Office Supplies,Binders,View Binder,2,₹5506.63
3753,2020-11-18,CUST-1792,Kumari Rani,Female,Home Office,PROD-796,Technology,Accessories,Mouse,6,4388.64
4104,2020-09-11,CUST-8826,Amrita Ghosh,Female,Corporate,PROD-886,Furniture,Bookcases,Metal Shelf,1,98.83
3966,2024-02-01,CUST-9525,Arjun Singh,Male,Corporate,PROD-114,Technology,Phones,Smartphone,7,4727.82
7943,2023-04-12,CUST-7507,Priyanka Sinha,Female,Corporate,PROD-919,Furniture,Bookcases,Corner Shelf,2,6961.82
484,2020-11-13,CUST-1295,Bhavika Patel,Female,Consumer,PROD-721,Furniture,Chairs,Folding Chair,2,4044.8
7653,2020-06-24,CUST-9005,Neha Gupta,Female,,PROD-523,Office Supplies,Writing,Marker,4,3912.99
8706,2021-10-02,CUST-6172,Tanya Kapoor,Female,,PROD-745,Furniture,Chairs,Executive Chair,8,5812.2
5545,2020-07-10,CUST-8097,Latha Pillai,Female,Home Office,PROD-615,Furniture,Bookcases,Metal Shelf,4,380.35
7680,30-10-2022,CUST-2497,Praveen Pillai,Male,,PROD-962,Furniture,Tables,Conference Table,5,2216.07
248,2022-01-14,CUST-8723,Karan Mehta,Male,,PROD-988,Technology,Accessories,Mouse,7,4536.23
2679,2023-04-21,CUST-9516,Rachna Bhat,Female,Corporate,PROD-105,Furniture,Bookcases,Corner Shelf,7,3353.04
236,2024-05-20,CUST-8170,Prashant Joshi,Male,,PROD-490,Technology,Phones,Desk Phone,3,NA
7289,2023-06-03,CUST-7458,Nandini Shetty,Female,Consumer,PROD-953,Office Supplies,Storage,Storage Bin,6,5565.49
654,2020-12-29,CUST-8938,Manish Desai,Male,Corporate,PROD-933,Furniture,Bookcases,Metal Shelf,5,1053.56
5957,2020/06/29,CUST-9259,Vikram Iyer,Male,Consumer,PROD-792,Furniture,Chairs,Ergonomic Chair,8,6021.02
2587,unknown,CUST-5401,Priya Iyer,Female,,PROD-373,Technology,Phones,Smartphone,6,6257.09
1871,unknown,CUST-4493,Priya Iyer,Female,,PROD-589,Office Supplies,Binders,View Binder,five,2771.87
5571,2024-09-13,CUST-1765,Anjali Sharma,Female,Home Office,PROD-924,Technology,Laptops,Gaming Laptop,6,3325.65
5165,2024-03-27,CUST-3090,Sneha Reddy,Female,Corporate,PROD-646,Furniture,Tables,Folding Table,4,7187.64
9998,2020-02-24,CUST-5870,Deepa Nair,Female,,PROD-887,Technology,Laptops,Ultrabook Laptop,6,₹7392.85
3267,2024-10-11,CUST-4252,Anil Nair,Male,Home Office,PROD-542,Office Supplies,Storage,Storage Bin,7,4392.53
7386,2021-12-24,CUST-9441,Arjun Singh,Male,Consumer,PROD-379,Technology,Phones,Smartphone,8,434.49
4805,2023-04-24,CUST-6512,Aarti Kumar,Female,Corporate,PROD-624,Technology,Copiers,Inkjet Copier,4,4937.88
6550,2025-08-16,CUST-8425,Akhilesh Verma,Male,Consumer,PROD-592,Office Supplies,Paper,Notebook,10,4376.78
8363,2023-05-31,CUST-4664,Pooja Patel,Female,Corporate,PROD-747,Furniture,Chairs,Mesh Chair,8,5923.76
5355,2021-09-30,CUST-8917,Kishore Shetty,Male,Corporate,PROD-803,Furniture,Chairs,Mesh Chair,10,4226.34
7862,2021/07/25,CUST-6095,Anil Nair,Male,Corporate,PROD-383,Office Supplies,Binders,Ring Binder,4,368.66
1109,2023/01/01,CUST-5119,Priya Iyer,Female,,PROD-682,Furniture,Chairs,Ergonomic Chair,6,717.1
3459,2021-06-30,CUST-8487,Priya Iyer,Female,,PROD-126,Office Supplies,Storage,Storage Bin,8,1221.05
2583,2022-06-25,CUST-7597,Aarti Kumar,Female,Corporate,PROD-290,Furniture,Tables,Folding Table,9,"3,236.03"
3270,2020-05-07,CUST-9717,Harish Bhat,Male,Home Office,PROD-749,Office Supplies,Writing,Fountain Pen,9,₹4370.34
7120,2023/06/07,CUST-6416,Vijay Rao,Male,,PROD-622,Office Supplies,Binders,Ring Binder,7,"4,967.23"
1785,2024-12-07,CUST-3151,Rahul Patel,Male,Corporate,PROD-823,Furniture,Tables,Folding Table,5,"1,866.45"
9081,2023-12-10,CUST-2024,Aarti Kumar,Female,Consumer,PROD-512,Office Supplies,Writing,Fountain Pen,1,5052.68
686,2023-11-18,CUST-3128,Harish Bhat,Male,Corporate,PROD-779,Technology,Phones,Smartphone,5,NA
7297,2024-12-11,CUST-6559,Amrita Ghosh,Female,Corporate,PROD-477,Office Supplies,Binders,View Binder,6,4095.35
2455,2021-12-30,CUST-8626,Nisha Verma,Female,,PROD-957,Office Supplies,Paper,Printer Paper,10,7022.37
7761,2023-12-25,CUST-6153,Ila Rao,Female,Home Office,PROD-365,Furniture,Bookcases,Corner Shelf,6,5950.04
5195,2020-06-03,CUST-4905,Manish Desai,Male,Corporate,PROD-555,Furniture,Bookcases,Corner Shelf,4,526.47
2190,2024-05-20,CUST-6340,Suresh Reddy,Male,Corporate,PROD-602,Technology,Accessories,Charger,8,3626.5
1091,2023-01-14,CUST-6496,Rachna Bhat,Female,,PROD-304,Technology,Accessories,Charger,6,4265.06
9053,25-11-2024,CUST-9508,Sangeeta Choudhary,Female,Consumer,PROD-321,Technology,Phones,Desk Phone,6,431.01
6300,2024-03-04,CUST-7261,Vijay Rao,Male,,PROD-782,Furniture,Chairs,Folding Chair,5,"5,235.49"
9833,2024/04/01,CUST-1705,Kumari Rani,Female,Home Office,PROD-480,Technology,Copiers,Laser Copier,3,4039.42
7185,2024/10/19,CUST-9294,Nandini Shetty,Female,Corporate,PROD-406,Furniture,Tables,Office Desk,8,4704.92
2721,2020-05-21,CUST-6016,Ajay Deshmukh,Male,,PROD-428,Office Supplies,Paper,Notebook,1,4149.79
6963,2020-11-13,CUST-8435,Sonal Mishra,Female,Corporate,PROD-608,Furniture,Chairs,Executive Chair,7,2275.99
9259,2024-12-03,CUST-7352,Pooja Patel,Female,Consumer,PROD-869,Technology,Copiers,Inkjet Copier,2,5711.71
2980,2020-09-28,CUST-9021,Pallavi Kulkarni,Female,,PROD-582,Technology,Phones,Desk Phone,1,"1,693.20"
9431,2022-08-13,CUST-5886,Nitin Kulkarni,Male,,PROD-462,Furniture,Bookcases,Corner Shelf,8,2331.42
8803,2025-03-30,CUST-5992,Sneha Reddy,Female,Home Office,PROD-188,Furniture,Bookcases,Wooden Bookcase,7,2562.04
5995,2024-01-03,CUST-5189,Vijay Rao,Male,Corporate,PROD-895,Furniture,Chairs,Folding Chair,6,1768.63
3162,2025-03-07,CUST-6311,Sachin Yadav,Male,Consumer,PROD-159,Office Supplies,Writing,Marker,9,4749.68
7373,2023-05-24,CUST-2146,Nandini Shetty,Female,Corporate,PROD-463,Technology,Phones,Desk Phone,8,1003.92
